id,t0_call,quarter,CAR_call_0_1,CAR_call_-1_1,CAR_call_0_2
TPR,2024-02-09,2024Q1,-0.0230961,0.0423088,-0.0230961
HSY,2024-02-09,2024Q1,-0.0339751,0.007440799999999997,-0.0339751
CPAY,2024-02-08,2024Q1,,,
MPWR,2024-02-08,2024Q1,0.1283357780000003,0.17216524700000002,0.140162946
NWSA,2024-02-08,2024Q1,0.0723388,0.0556467,0.0723388
PAYC,2024-02-08,2024Q1,-0.045944200000000004,-0.0390923,-0.045944200000000004
PYPL,2024-02-08,2024Q1,-0.0629912,-0.07044729999999999,-0.0629912
WYNN,2024-02-08,2024Q1,0.05801080000000001,0.05563270000000001,0.05801080000000001
MCK,2024-02-08,2024Q1,-0.0296902,-0.009823300000000005,-0.0296902
DIS,2024-02-08,2024Q1,0.0954488,0.0938587,0.0954488
ESS,2024-02-08,2024Q1,0.0033128,-0.013721300000000002,0.0033128
UDR,2024-02-08,2024Q1,0.0013417999999999998,-0.0054862999999999995,0.0013417999999999998
CINF,2024-02-08,2024Q1,0.0172248,-0.028081300000000003,0.0172248
PRU,2024-02-08,2024Q1,-0.032753199999999996,0.022685699999999996,-0.032753199999999996
IEX,2024-02-08,2024Q1,0.0257358,0.04178369999999999,0.0257358
ATO,2024-02-08,2024Q1,0.010437799999999999,0.011431699999999998,0.010437799999999999
EMR,2024-02-08,2024Q1,-0.008509200000000003,0.0956977,-0.008509200000000003
HLT,2024-02-08,2024Q1,-0.0199252,-0.012759300000000001,-0.0199252
JKHY,2024-02-08,2024Q1,0.0394968,0.0715697,0.0394968
CDW,2024-02-08,2024Q1,0.0318838,0.0626077,0.0318838
FOXA,2024-02-08,2024Q1,0.010894799999999996,-0.0571793,0.010894799999999996
VLTO,2024-02-08,2024Q1,0.0119518,0.0574797,0.0119518
YUM,2024-02-08,2024Q1,0.0047748,0.023317699999999997,0.0047748
AIZ,2024-02-08,2024Q1,-0.004996199999999999,0.0331747,-0.004996199999999999
BG,2024-02-08,2024Q1,0.007006799999999997,-0.016175300000000004,0.007006799999999997
DAY,2024-02-08,2024Q1,0.0197228,-0.0075843,0.0197228
CVS,2024-02-08,2024Q1,0.0036707999999999984,0.034638699999999994,0.0036707999999999984
UBER,2024-02-08,2024Q1,0.0037227999999999983,0.006197699999999999,0.0037227999999999983
SW,2024-02-08,2024Q1,,,
AMCR,2024-02-07,2024Q1,-0.001770200000000003,-0.006137300000000002,-0.008387300000000004
CTSH,2024-02-07,2024Q1,-0.005528200000000001,0.0091357,-0.0209213
EW,2024-02-07,2024Q1,-0.0280382,-0.0026203000000000008,-0.0373123
F,2024-02-07,2024Q1,0.0627228,0.10410870000000001,0.050964699999999995
GILD,2024-02-07,2024Q1,-0.0508932,-0.03775629999999999,-0.0527223
AMGN,2024-02-07,2024Q1,-0.0674592,-0.0858133,-0.08017729999999999
CMG,2024-02-07,2024Q1,0.054511800000000006,0.06131870000000001,0.061263700000000004
FTNT,2024-02-07,2024Q1,0.0065568000000000015,0.0275597,0.0446617
OMC,2024-02-07,2024Q1,-0.026623200000000003,-0.024400300000000003,-0.0502383
CMI,2024-02-07,2024Q1,-0.0064432000000000005,0.0367857,0.0009316999999999997
LLY,2024-02-07,2024Q1,0.0429608,0.0412747,0.0489837
J,2024-02-07,2024Q1,0.0232728,0.044484699999999995,0.0396197
KKR,2024-02-07,2024Q1,0.0313988,0.0893687,0.0363027
LIN,2024-02-07,2024Q1,-0.0038351999999999995,0.0334017,0.009189699999999999
WTW,2024-02-07,2024Q1,0.0061588,0.07795769999999999,0.0125707
XYL,2024-02-07,2024Q1,0.0237338,0.0717407,0.0393557
AME,2024-02-07,2024Q1,0.0012328,-0.0042453,0.0143947
CNC,2024-02-07,2024Q1,0.0209868,0.032433699999999996,0.0317697
GEHC,2024-02-07,2024Q1,0.0011227999999999998,0.11756269999999999,-0.007718300000000001
DD,2024-02-07,2024Q1,0.0204808,0.0944587,0.0290577
FI,2024-02-07,2024Q1,0.017265799999999998,-0.003991300000000002,0.0219357
IT,2024-02-07,2024Q1,-0.0117052,-0.028954300000000002,0.004317699999999999
NXPI,2024-02-07,2024Q1,0.0217708,0.0306997,0.046809699999999996
WAT,2024-02-07,2024Q1,-0.011069200000000001,0.005924699999999998,-0.022982300000000004
CARR,2024-02-07,2024Q1,0.013909799999999996,-0.0207793,0.031096699999999994
PLTR,2024-02-06,2024Q1,0.1283357780000003,0.17216524700000002,0.140162946
SPG,2024-02-06,2024Q1,0.0484898,0.0401927,0.0530677
VRTX,2024-02-06,2024Q1,-0.0227702,-0.0128173,-0.0132963
EL,2024-02-06,2024Q1,-0.056464200000000006,0.06406469999999999,-0.0646603
ON,2024-02-06,2024Q1,-0.008090200000000002,0.08738969999999999,0.0406137
TSN,2024-02-06,2024Q1,-0.0629822,-0.0427153,-0.0624493
APD,2024-02-06,2024Q1,-0.0122152,-0.155641696,0.008794699999999997
CAT,2024-02-06,2024Q1,0.006694800000000001,0.0267607,0.001757700000000001
IDXX,2024-02-06,2024Q1,0.00030780000000000043,0.0856757,0.0025557
MCD,2024-02-06,2024Q1,0.004690799999999999,-0.032569299999999995,0.020676699999999996
L,2024-02-05,2024Q1,-0.0031372,-0.0031372,-0.0052763
CPT,2024-02-05,2024Q1,-0.012505200000000001,-0.012505200000000001,-0.0191933
CVX,2024-02-05,2024Q1,0.0007328000000000001,0.0007328000000000001,-0.0007903
LYB,2024-02-05,2024Q1,0.017304800000000002,0.017304800000000002,0.017225700000000004
GWW,2024-02-05,2024Q1,-0.0332532,-0.0332532,-0.028376299999999997
ABBV,2024-02-05,2024Q1,0.0272188,0.0272188,0.0370657
HIG,2024-02-05,2024Q1,-0.0068652,-0.0068652,-0.005272300000000001
AON,2024-02-05,2024Q1,0.028635800000000003,0.028635800000000003,0.032046700000000004
CBOE,2024-02-05,2024Q1,-0.0129972,-0.0129972,0.009372699999999998
CHTR,2024-02-05,2024Q1,-0.09276519999999999,-0.09276519999999999,-0.11561529999999999
XOM,2024-02-05,2024Q1,0.0027848000000000005,0.0027848000000000005,0.0024127000000000003
REGN,2024-02-05,2024Q1,-0.007771199999999999,-0.007771199999999999,-0.007125299999999999
CI,2024-02-05,2024Q1,0.011715799999999998,0.011715799999999998,0.020702699999999997
BMY,2024-02-05,2024Q1,0.0117018,0.0117018,-0.0009633000000000003
EMN,2024-02-05,2024Q1,0.00013280000000000008,0.00013280000000000008,0.0044117
AMZN,2024-02-02,2024Q1,0.0785649,0.10472879999999998,0.0785649
AAPL,2024-02-02,2024Q1,-0.0055061,0.007709800000000001,-0.0055061
GEN,2024-02-02,2024Q1,-0.11255910000000001,-0.0939452,-0.11255910000000001
MCHP,2024-02-02,2024Q1,-0.0159801,-0.0105872,-0.0159801
CLX,2024-02-02,2024Q1,0.0560999,0.0751828,0.0560999
DECK,2024-02-02,2024Q1,0.1283357780000003,0.1664488,0.140162946
HOLX,2024-02-02,2024Q1,-0.0265761,-0.0271042,-0.0265761
META,2024-02-02,2024Q1,0.1283357780000003,0.17216524700000002,0.140162946
WEC,2024-02-02,2024Q1,-0.0235791,-0.011074199999999998,-0.0235791
AVB,2024-02-02,2024Q1,-0.0174461,-0.022375199999999998,-0.0174461
BALL,2024-02-02,2024Q1,0.0010769,0.0723678,0.0010769
ETN,2024-02-02,2024Q1,0.0208009,0.09581379999999999,0.0208009
PH,2024-02-02,2024Q1,0.0202519,0.0969408,0.0202519
ITW,2024-02-02,2024Q1,0.0018949,-0.0187362,0.0018949
IP,2024-02-02,2024Q1,-0.0262941,-0.0674462,-0.0262941
RCL,2024-02-02,2024Q1,-0.0278261,-0.0321862,-0.0278261
TSCO,2024-02-02,2024Q1,-0.0084451,0.0372888,-0.0084451
TT,2024-02-02,2024Q1,0.0222079,0.0962348,0.0222079
CMS,2024-02-02,2024Q1,-0.0182861,0.010979799999999998,-0.0182861
DOV,2024-02-02,2024Q1,0.0139519,0.059026800000000004,0.0139519
MO,2024-02-02,2024Q1,-0.0087301,0.031024800000000005,-0.0087301
TECH,2024-02-02,2024Q1,-0.0374511,-0.0628892,-0.0374511
CTVA,2024-02-02,2024Q1,-0.0189691,0.16955979999999998,-0.0189691
HII,2024-02-02,2024Q1,0.0024749,0.036684800000000004,0.0024749
MRK,2024-02-02,2024Q1,0.0001359,0.04637580000000001,0.0001359
MET,2024-02-02,2024Q1,0.0090799,-0.0483162,0.0090799
BR,2024-02-02,2024Q1,0.0004449,-0.0122662,0.0004449
CAH,2024-02-02,2024Q1,-0.0157051,-0.053288199999999994,-0.0157051
HON,2024-02-02,2024Q1,-0.0061830999999999995,-0.030781200000000005,-0.0061830999999999995
DGX,2024-02-02,2024Q1,-0.0171651,-0.0271012,-0.0171651
AFL,2024-02-02,2024Q1,0.0080359,-0.08860320000000001,0.0080359
BDX,2024-02-02,2024Q1,-0.021393099999999998,-0.006694199999999997,-0.021393099999999998
RVTY,2024-02-02,2024Q1,-0.0334161,-0.0141342,-0.0334161
SWK,2024-02-02,2024Q1,-0.0134911,-0.029050199999999998,-0.0134911
CHRW,2024-02-01,2024Q1,-0.1175912,-0.13860440000000002,-0.1175912
PTC,2024-02-01,2024Q1,-0.0108802,-0.029181400000000003,-0.0108802
QCOM,2024-02-01,2024Q1,-0.04594419999999999,-0.028441399999999995,-0.04594419999999999
ALGN,2024-02-01,2024Q1,0.0243448,0.034261599999999996,0.0243448
AVY,2024-02-01,2024Q1,-0.0031842,-0.0119074,-0.0031842
FTV,2024-02-01,2024Q1,0.061184800000000004,0.10794260000000001,0.061184800000000004
PSX,2024-02-01,2024Q1,0.0078168,0.021330599999999998,0.0078168
EQR,2024-02-01,2024Q1,-0.0003921999999999988,0.014787600000000003,-0.0003921999999999988
BA,2024-02-01,2024Q1,-0.0081032,0.044952599999999995,-0.0081032
BXP,2024-02-01,2024Q1,-0.0429272,-0.09275540000000002,-0.0429272
ODFL,2024-02-01,2024Q1,0.044836799999999996,0.0327566,0.044836799999999996
LII,2024-02-01,2024Q1,-0.0194212,-0.0630014,-0.0194212
MA,2024-02-01,2024Q1,0.025057799999999998,0.0343046,0.025057799999999998
ADP,2024-02-01,2024Q1,0.0120648,0.0423716,0.0120648
COR,2024-02-01,2024Q1,0.009849799999999995,0.0651166,0.009849799999999995
CB,2024-02-01,2024Q1,0.0066738000000000006,0.0143716,0.0066738000000000006
MTCH,2024-02-01,2024Q1,-0.0253122,-0.0079124,-0.0253122
OTIS,2024-02-01,2024Q1,0.0281808,0.0110196,0.0281808
ROK,2024-02-01,2024Q1,0.0572008,-0.11820240000000001,0.0572008
TER,2024-02-01,2024Q1,-0.0023101999999999984,-0.0786274,-0.0023101999999999984
TMO,2024-02-01,2024Q1,0.0236148,-0.025832400000000005,0.0236148
APTV,2024-02-01,2024Q1,0.026454799999999997,-0.03552740000000001,0.026454799999999997
BSX,2024-02-01,2024Q1,0.0174918,0.0476216,0.0174918
NDAQ,2024-02-01,2024Q1,-0.019704199999999998,-0.031166399999999997,-0.019704199999999998
ROP,2024-02-01,2024Q1,0.023159799999999998,-0.020420400000000002,0.023159799999999998
AFL,2024-01-31,2024Q1,-0.11268130000000001,-0.0991935,-0.10464540000000001
MSFT,2024-01-31,2024Q1,-0.0113053,-0.014052500000000002,0.007019600000000001
AMD,2024-01-31,2024Q1,-0.008713300000000004,-0.041149500000000006,0.0333016
EA,2024-01-31,2024Q1,0.0027357,-0.0046865,-0.0066463999999999985
MDLZ,2024-01-31,2024Q1,0.002903699999999995,0.011102499999999996,0.007113599999999995
SBUX,2024-01-31,2024Q1,-0.007459300000000001,-0.004463500000000001,-0.0116304
GOOGL,2024-01-31,2024Q1,-0.0673903,-0.0807335,-0.0588484
SWKS,2024-01-31,2024Q1,-0.013067299999999999,-0.0302025,-0.0306504
SYK,2024-01-31,2024Q1,0.0746887,0.08150349999999999,0.0789626
ARE,2024-01-31,2024Q1,0.0105577,-0.0308745,0.002209599999999999
MPC,2024-01-31,2024Q1,-0.0135503,0.047344500000000005,-0.0208144
MSCI,2024-01-31,2024Q1,0.0035237000000000003,0.0966285,-0.015177399999999997
AOS,2024-01-31,2024Q1,-0.001167300000000003,-0.020874500000000004,-0.016852400000000003
HCA,2024-01-31,2024Q1,0.0430327,0.0948695,0.0262786
HUBB,2024-01-31,2024Q1,-0.0010803000000000028,0.0342625,0.028843599999999997
NUE,2024-01-31,2024Q1,-0.0173903,0.052027500000000004,-0.0295054
PFE,2024-01-31,2024Q1,0.0100227,-0.006705500000000001,-0.0032703999999999997
SYY,2024-01-31,2024Q1,0.0190777,0.0942515,0.0082916
PNR,2024-01-31,2024Q1,0.026164699999999996,0.021261499999999996,0.012963599999999995
GLW,2024-01-31,2024Q1,-0.0365893,0.032442500000000006,-0.0317044
GM,2024-01-31,2024Q1,0.0188887,0.0968875,0.0198166
JCI,2024-01-31,2024Q1,-0.007555300000000004,-0.045673500000000006,0.00011659999999999622
PHM,2024-01-31,2024Q1,0.011421699999999998,0.0066234999999999974,0.004199599999999999
UPS,2024-01-31,2024Q1,-0.0181433,-0.1001475,-0.0221764
DHR,2024-01-31,2024Q1,0.0012286999999999958,0.04834749999999999,0.006022599999999996
SMCI,2024-01-30,2024Q1,0.0675236,0.11282339999999999,0.140162946
FFIV,2024-01-30,2024Q1,-0.008693400000000002,0.0006953999999999988,0.0029394999999999977
BEN,2024-01-30,2024Q1,-0.0320604,-0.0350476,-0.016413500000000004
WY,2024-01-29,2024Q1,-0.0006694000000000001,-0.0006694000000000001,-0.010168600000000002
NSC,2024-01-29,2024Q1,0.011095599999999999,0.011095599999999999,0.004469399999999998
AXP,2024-01-29,2024Q1,0.013473599999999997,0.013473599999999997,-0.0030576000000000023
CL,2024-01-29,2024Q1,0.0167816,0.0167816,0.016597400000000002
LHX,2024-01-29,2024Q1,0.0071296,0.0071296,-0.0036136
KLAC,2024-01-26,2024Q1,-0.06595119999999999,-0.06092439999999999,-0.06595119999999999
AJG,2024-01-26,2024Q1,-0.0198532,-0.0254224,-0.0198532
COF,2024-01-26,2024Q1,0.0465478,0.057636599999999996,0.0465478
FICO,2024-01-26,2024Q1,-0.06845119999999999,-0.06166339999999999,-0.06845119999999999
INTC,2024-01-26,2024Q1,-0.11907219999999999,-0.10974939999999998,-0.11907219999999999
V,2024-01-26,2024Q1,-0.017131200000000003,-0.013645400000000002,-0.017131200000000003
TMUS,2024-01-26,2024Q1,-0.0024612,0.0009475999999999998,-0.0024612
WDC,2024-01-26,2024Q1,-0.0348092,0.0047776,-0.0348092
LUV,2024-01-26,2024Q1,-0.009872200000000001,-0.03306440000000001,-0.009872200000000001
SHW,2024-01-26,2024Q1,-0.0067782,0.0026406,-0.0067782
CCI,2024-01-26,2024Q1,-0.019944200000000002,0.0297426,-0.019944200000000002
VLO,2024-01-26,2024Q1,0.025657799999999998,0.0587256,0.025657799999999998
XEL,2024-01-26,2024Q1,0.008489799999999999,0.019949599999999998,0.008489799999999999
AMP,2024-01-26,2024Q1,5.08e-05,0.0049326000000000005,5.08e-05
BX,2024-01-26,2024Q1,0.0087458,0.0324066,0.0087458
HUM,2024-01-26,2024Q1,0.016518799999999997,-0.1004284,0.016518799999999997
XIFR,2024-01-26,2024Q1,,,
NOC,2024-01-26,2024Q1,0.0078468,-0.0555094,0.0078468
PKG,2024-01-26,2024Q1,0.0016308000000000002,0.0420046,0.0016308000000000002
UNP,2024-01-26,2024Q1,-0.004885199999999999,-0.0080694,-0.004885199999999999
CMCSA,2024-01-26,2024Q1,0.021868799999999997,0.055382600000000004,0.021868799999999997
MMC,2024-01-26,2024Q1,0.0099428,-0.028356399999999997,0.0099428
URI,2024-01-26,2024Q1,-0.0320582,0.0974476,-0.0320582
DOW,2024-01-26,2024Q1,-0.016017200000000002,0.0187806,-0.016017200000000002
MKC,2024-01-26,2024Q1,-0.0129364,0.0865162,-0.0129364
TSLA,2024-01-25,2024Q1,-0.1179064,-0.1241716,-0.1179064
IBM,2024-01-25,2024Q1,0.0790116,0.0789524,0.0790116
LRCX,2024-01-25,2024Q1,-0.010170400000000003,0.011228399999999993,-0.010170400000000003
RJF,2024-01-25,2024Q1,0.006147600000000001,-0.0017006,0.006147600000000001
STX,2024-01-25,2024Q1,0.014316599999999999,0.0136434,0.014316599999999999
NOW,2024-01-25,2024Q1,0.0078216,0.021093399999999998,0.0078216
WRB,2024-01-25,2024Q1,0.0501596,0.06201039999999999,0.0501596
CSX,2024-01-25,2024Q1,0.0288326,0.014500399999999997,0.0288326
LVS,2024-01-25,2024Q1,0.0078326,0.0204794,0.0078326
RMD,2024-01-25,2024Q1,0.10516160000000001,0.0869284,0.10516160000000001
APH,2024-01-25,2024Q1,0.0004496000000000001,0.028220400000000003,0.0004496000000000001
STLD,2024-01-25,2024Q1,-0.0046774,-0.0012346000000000002,-0.0046774
TDY,2024-01-25,2024Q1,0.002674599999999999,-0.0517636,0.002674599999999999
FCX,2024-01-25,2024Q1,-0.0032944,0.0373124,-0.0032944
BKR,2024-01-25,2024Q1,0.0145476,-0.0327106,0.0145476
ABT,2024-01-25,2024Q1,0.0112056,-0.0171286,0.0112056
GD,2024-01-25,2024Q1,0.014899599999999999,0.0622574,0.014899599999999999
T,2024-01-25,2024Q1,0.0363306,0.006661399999999998,0.0363306
ELV,2024-01-25,2024Q1,0.0212356,0.0244324,0.0212356
KMB,2024-01-25,2024Q1,0.0263516,-0.028951599999999997,0.0263516
TEL,2024-01-25,2024Q1,0.005862600000000001,0.07255340000000002,0.005862600000000001
TXT,2024-01-25,2024Q1,-0.008354400000000001,0.07005140000000001,-0.008354400000000001
KMB,2024-01-24,2024Q1,-0.0345954,-0.013285600000000002,-0.028951599999999997
NFLX,2024-01-24,2024Q1,0.1283357780000003,0.15173840000000002,0.140162946
ISRG,2024-01-24,2024Q1,0.0095836,-0.0021486000000000005,0.009023399999999999
TXN,2024-01-24,2024Q1,-0.040123400000000004,-0.0429506,-0.06001360000000001
PCAR,2024-01-24,2024Q1,0.0098716,0.0502224,0.007420399999999999
LMT,2024-01-24,2024Q1,-0.0197034,-0.06133960000000001,-0.0223256
UAL,2024-01-24,2024Q1,0.0605046,0.1135364,0.050960399999999996
MMM,2024-01-24,2024Q1,-0.00042340000000000086,-0.1107976,-0.0003196000000000009
HAL,2024-01-24,2024Q1,0.0479096,0.0731544,0.062233399999999994
IVZ,2024-01-24,2024Q1,0.015820599999999997,-0.06700959999999999,0.016437399999999998
DHI,2024-01-24,2024Q1,-0.010484400000000001,-0.1028996,-0.0180426
JNJ,2024-01-24,2024Q1,-0.0015943999999999997,-0.017990600000000002,-0.0019706
RTX,2024-01-24,2024Q1,0.015483599999999997,0.06874140000000001,0.009655399999999998
PG,2024-01-24,2024Q1,0.010879599999999998,0.0522454,0.014221399999999999
VZ,2024-01-24,2024Q1,0.001921599999999999,0.0688504,0.004522399999999999
BRO,2024-01-24,2024Q1,-0.021933400000000002,0.026123399999999998,-0.025949600000000003
SYF,2024-01-24,2024Q1,0.027011599999999997,0.0182504,0.05509239999999999
GE,2024-01-24,2024Q1,-0.0002034,-0.0099816,0.0094944
STT,2024-01-22,2024Q1,-0.0253414,-0.0253414,-0.0268296
RF,2024-01-22,2024Q1,0.0188586,0.0188586,0.0336174
SLB,2024-01-22,2024Q1,0.0157566,0.0157566,0.0405474
FITB,2024-01-22,2024Q1,-0.003143400000000001,-0.003143400000000001,0.014450399999999999
HBAN,2024-01-22,2024Q1,0.0032965999999999985,0.0032965999999999985,0.0283734
TRV,2024-01-22,2024Q1,-0.0031854000000000014,-0.0031854000000000014,-0.0031866000000000012
PPG,2024-01-22,2024Q1,0.0073506000000000005,0.0073506000000000005,-0.002549600000000001
JBHT,2024-01-19,2024Q1,0.008916799999999999,0.0361086,0.008916799999999999
FAST,2024-01-19,2024Q1,0.0206358,0.0923356,0.0206358
MTB,2024-01-19,2024Q1,0.0488708,0.0634426,0.0488708
KEY,2024-01-19,2024Q1,0.0559398,0.0096076,0.0559398
NTRS,2024-01-19,2024Q1,0.0027218,-0.021843400000000002,0.0027218
TFC,2024-01-19,2024Q1,0.041290799999999996,0.046791599999999996,0.041290799999999996
KMI,2024-01-18,2024Q1,-0.020802400000000002,-0.0353356,-0.020802400000000002
PLD,2024-01-18,2024Q1,0.012325599999999999,-0.0115466,0.012325599999999999
CFG,2024-01-18,2024Q1,0.0270216,0.0440654,0.0270216
SCHW,2024-01-18,2024Q1,0.005184599999999996,-0.008131600000000003,0.005184599999999996
USB,2024-01-18,2024Q1,0.029702599999999996,0.016226399999999995,0.029702599999999996
IBKR,2024-01-17,2024Q1,0.0188756,0.005566399999999999,0.029675399999999998
PNC,2024-01-17,2024Q1,-0.018374400000000003,-0.017657600000000002,0.012265399999999996
GS,2024-01-17,2024Q1,-0.009343400000000002,-0.0021506000000000008,0.004570399999999999
MS,2024-01-17,2024Q1,-0.0242204,-0.0657586,-0.0071786
BK,2024-01-16,2024Q1,0.00037859999999999804,0.00037859999999999804,-0.003720600000000002
C,2024-01-16,2024Q1,-0.023983400000000002,-0.023983400000000002,-0.028940600000000004
BAC,2024-01-16,2024Q1,-0.030593400000000003,-0.030593400000000003,-0.032883600000000006
DAL,2024-01-16,2024Q1,-0.034699400000000005,-0.034699400000000005,-0.009209600000000005
WFC,2024-01-16,2024Q1,-0.0153384,-0.0153384,-0.0203556
UNH,2024-01-16,2024Q1,0.006729599999999999,0.006729599999999999,-0.009742600000000004
JPM,2024-01-16,2024Q1,-0.0115264,-0.0115264,-0.0096406
BLK,2024-01-16,2024Q1,-0.0151694,-0.0151694,-0.005314600000000001
STZ,2024-01-08,2024Q1,0.0240066,0.0240066,0.0288044
LW,2024-01-05,2024Q1,0.0072028,0.0103786,0.0072028
CAG,2024-01-05,2024Q1,-0.0177752,-0.036870400000000005,-0.0177752
NKE,2023-12-22,2023Q4,-0.11827910000000001,-0.10933120000000002,-0.11827910000000001
CCL,2023-12-22,2023Q4,-0.0135711,0.0482988,-0.0135711
CTAS,2023-12-22,2023Q4,0.0089449,0.0743798,0.0089449
PAYX,2023-12-22,2023Q4,0.0080519,-0.0621362,0.0080519
KMX,2023-12-22,2023Q4,-0.025865100000000002,0.0258448,-0.025865100000000002
MU,2023-12-21,2023Q4,0.0979708,0.05577270000000001,0.0979708
GIS,2023-12-21,2023Q4,0.0026738,-0.0328503,0.0026738
GIS,2023-12-20,2023Q4,-0.0375002,-0.03199729999999999,-0.0328503
FDX,2023-12-20,2023Q4,-0.11598620000000001,-0.1228703,-0.1132993
FDS,2023-12-20,2023Q4,0.04770680000000001,0.026192700000000003,0.045451700000000005
ACN,2023-12-20,2023Q4,0.0214018,0.020332699999999995,0.0377237
LEN,2023-12-18,2023Q4,-0.0124054,-0.0124054,-0.041382600000000005
DRI,2023-12-18,2023Q4,0.0184548,0.0184548,-0.0014573000000000016
COST,2023-12-15,2023Q4,0.0444569,0.026927799999999998,0.0444569
JBL,2023-12-15,2023Q4,-0.0257251,0.10539979999999999,-0.0257251
NDSN,2023-12-15,2023Q4,0.007843900000000001,0.0463428,0.007843900000000001
ADBE,2023-12-14,2023Q4,-0.0634472,-0.0784383,-0.0634472
JCI,2023-12-13,2023Q4,0.016870800000000002,-0.042914299999999996,-0.006970300000000002
ORCL,2023-12-12,2023Q4,-0.10294920000000002,-0.08960830000000002,-0.12200872299999999
AVGO,2023-12-08,2023Q4,0.0238519,0.04437479999999999,0.0238519
COO,2023-12-08,2023Q4,-0.0288911,-0.0220272,-0.0288911
LULU,2023-12-08,2023Q4,0.0536909,0.0622908,0.0536909
DG,2023-12-08,2023Q4,-0.0384441,-0.0506242,-0.0384441
BF.B,2023-12-07,2023Q4,,,
CPB,2023-12-07,2023Q4,-0.007705200000000001,0.0634247,-0.007705200000000001
AZO,2023-12-06,2023Q4,-0.014007200000000003,-0.011353300000000004,-0.0186913
SJM,2023-12-06,2023Q4,0.04211379999999999,0.07495270000000001,0.027777699999999992
SJM,2023-12-05,2023Q4,0.04613880000000001,0.05524570000000001,0.07495270000000001
DELL,2023-12-01,2023Q4,-0.052014099999999994,-0.0412602,-0.052014099999999994
ULTA,2023-12-01,2023Q4,0.10799489999999999,0.1221958,0.10799489999999999
KR,2023-12-01,2023Q4,0.0073709,0.0217698,0.0073709
CRM,2023-11-30,2023Q4,0.1255888,0.14972770000000002,0.1255888
SNPS,2023-11-30,2023Q4,-0.011801200000000001,0.004251699999999997,-0.011801200000000001
HRL,2023-11-30,2023Q4,0.027681799999999996,-0.018643300000000005,0.027681799999999996
DLTR,2023-11-30,2023Q4,0.0409868,0.0847617,0.0409868
CRWD,2023-11-29,2023Q4,0.11486279999999999,0.12570969999999998,0.10650969999999998
NTAP,2023-11-29,2023Q4,0.1283357780000003,0.16720169999999998,0.140162946
HPE,2023-11-29,2023Q4,0.08800079999999999,0.0828657,0.08673469999999998
INTU,2023-11-29,2023Q4,0.011482799999999998,0.0183177,0.016404699999999998
WDAY,2023-11-29,2023Q4,0.1283357780000003,0.1439787,0.140162946
DE,2023-11-24,2023Q4,-0.0015501,-0.0015501,-0.0015501
ADSK,2023-11-22,2023Q4,-0.06900710000000002,-0.07821720000000001,-0.06527020000000001
HPQ,2023-11-22,2023Q4,0.0282969,0.0240398,0.0275858
NVDA,2023-11-22,2023Q4,-0.0246371,-0.0338322,-0.043945200000000004
ADI,2023-11-22,2023Q4,0.007784900000000001,-0.006166199999999998,0.0098518
J,2023-11-22,2023Q4,-0.0090031,-0.09584720000000001,-0.013776199999999999
LOW,2023-11-22,2023Q4,0.0020719,-0.029105199999999998,0.0050317999999999995
BBY,2023-11-22,2023Q4,0.0060139,-0.0011501999999999997,0.027755799999999997
MDT,2023-11-22,2023Q4,-0.0032291000000000004,0.0428358,0.0044138
A,2023-11-21,2023Q4,0.08775379999999999,0.09501369999999999,0.08775379999999999
KEYS,2023-11-21,2023Q4,0.0059338,0.0189237,0.0059338
CPRT,2023-11-17,2023Q4,0.018427899999999997,0.020265799999999997,0.018427899999999997
AMAT,2023-11-17,2023Q4,-0.040205099999999994,-0.04380019999999999,-0.040205099999999994
ROST,2023-11-17,2023Q4,0.0721329,0.0413278,0.0721329
WSM,2023-11-17,2023Q4,0.0431339,0.10547580000000001,0.0431339
WMT,2023-11-17,2023Q4,-0.004449099999999999,-0.0853682,-0.004449099999999999
CSCO,2023-11-16,2023Q4,-0.10429920000000001,-0.1022503,-0.10429920000000001
PANW,2023-11-16,2023Q4,-0.0323672,-0.051493300000000006,-0.0323672
TJX,2023-11-16,2023Q4,-0.0065531999999999995,-0.0397623,-0.0065531999999999995
TGT,2023-11-16,2023Q4,-0.0043892,0.17216524700000002,-0.0043892
HD,2023-11-15,2023Q4,0.0093288,0.0631237,0.0120097
HSIC,2023-11-14,2023Q4,0.0014877999999999975,0.0550257,0.018806699999999996
TSN,2023-11-14,2023Q4,0.058170799999999995,0.029845699999999996,0.05859369999999999
MTD,2023-11-13,2023Q4,0.0043668000000000005,0.0043668000000000005,0.0127707
NWSA,2023-11-10,2023Q4,-0.0175301,-0.023048199999999998,-0.0175301
TTD,2023-11-10,2023Q4,-0.120739408,-0.155641696,-0.12200872299999999
HOLX,2023-11-10,2023Q4,0.0732119,0.0576258,0.0732119
WYNN,2023-11-10,2023Q4,-0.0570731,-0.0812062,-0.0570731
TDG,2023-11-10,2023Q4,0.0198169,0.1068778,0.0198169
AEE,2023-11-10,2023Q4,0.0020829,-0.017033200000000005,0.0020829
ATO,2023-11-10,2023Q4,0.0009268999999999998,0.019499799999999998,0.0009268999999999998
CTVA,2023-11-10,2023Q4,-0.0217191,-0.1061652,-0.0217191
BDX,2023-11-10,2023Q4,0.010225900000000001,-0.0822162,0.010225900000000001
TPR,2023-11-10,2023Q4,-0.005809099999999999,0.024139799999999996,-0.005809099999999999
